date,industry,filled_jobs
2024-12-01,education_and_training,210973.0
2024-12-01,electricity_gas_water_and_waste_services,24461.0
2024-12-01,financial_and_insurance_services,72404.0
2024-12-01,health_care_and_social_assistance,280790.0
2024-12-01,information_media_and_telecommunications,31074.0
2024-12-01,manufacturing,234164.0
2024-12-01,mining,6074.0
2024-12-01,other_services,83393.0
2024-12-01,professional_scientific_and_technical_services,186953.0
2024-12-01,public_administration_and_safety,162660.0
2024-12-01,rental_hiring_and_real_estate_services,38506.0
2024-12-01,retail_trade,222299.0
2024-12-01,transport_postal_and_warehousing,100079.0
2024-12-01,wholesale_trade,118025.0
2025-01-01,accommodation_and_food_services,156194.0
2025-01-01,administrative_and_support_services,93541.0
2025-01-01,agriculture_forestry_and_fishing,107416.0
2025-01-01,arts_and_recreation_services,45589.0
2025-01-01,construction,192533.0
2025-01-01,education_and_training,200041.0
2025-01-01,electricity_gas_water_and_waste_services,24251.0
2025-01-01,financial_and_insurance_services,71939.0
2025-01-01,health_care_and_social_assistance,278404.0
2025-01-01,information_media_and_telecommunications,30971.0
2025-01-01,manufacturing,230549.0
2025-01-01,mining,6038.0
2025-01-01,other_services,81770.0
2025-01-01,professional_scientific_and_technical_services,184179.0
2025-01-01,public_administration_and_safety,161591.0
2025-01-01,rental_hiring_and_real_estate_services,37947.0
2025-01-01,retail_trade,216154.0
2025-01-01,transport_postal_and_warehousing,99017.0
2025-01-01,wholesale_trade,116061.0
2025-02-01,accommodation_and_food_services,158145.0
2025-02-01,administrative_and_support_services,96663.0
2025-02-01,agriculture_forestry_and_fishing,105037.0
2025-02-01,arts_and_recreation_services,46061.0
2025-02-01,construction,195019.0
2025-02-01,education_and_training,204513.0
2025-02-01,electricity_gas_water_and_waste_services,24317.0
2025-02-01,financial_and_insurance_services,72360.0
2025-02-01,health_care_and_social_assistance,281316.0
2025-02-01,information_media_and_telecommunications,30997.0
2025-02-01,manufacturing,231921.0
2025-02-01,mining,6164.0
2025-02-01,other_services,82846.0
2025-02-01,professional_scientific_and_technical_services,186167.0
2025-02-01,public_administration_and_safety,162370.0
2025-02-01,rental_hiring_and_real_estate_services,38016.0
2025-02-01,retail_trade,212885.0
2025-02-01,transport_postal_and_warehousing,99318.0
2025-02-01,wholesale_trade,116488.0
2025-03-01,accommodation_and_food_services,157750.0
2025-03-01,administrative_and_support_services,103539.0
2025-03-01,agriculture_forestry_and_fishing,103672.0
2025-03-01,arts_and_recreation_services,46310.0
2025-03-01,construction,195154.0
2025-03-01,education_and_training,211133.0
2025-03-01,electricity_gas_water_and_waste_services,24187.0
2025-03-01,financial_and_insurance_services,72713.0
2025-03-01,health_care_and_social_assistance,281694.0
2025-03-01,information_media_and_telecommunications,30827.0
2025-03-01,manufacturing,232155.0
2025-03-01,mining,6175.0
2025-03-01,other_services,83054.0
2025-03-01,professional_scientific_and_technical_services,185297.0
2025-03-01,public_administration_and_safety,162491.0
2025-03-01,rental_hiring_and_real_estate_services,38191.0
2025-03-01,retail_trade,210489.0
2025-03-01,transport_postal_and_warehousing,99944.0
2025-03-01,wholesale_trade,116629.0
2025-04-01,accommodation_and_food_services,155201.0
2025-04-01,administrative_and_support_services,105031.0
2025-04-01,agriculture_forestry_and_fishing,101179.0
2025-04-01,arts_and_recreation_services,46013.0
2025-04-01,construction,193999.0
2025-04-01,education_and_training,210394.0
2025-04-01,electricity_gas_water_and_waste_services,23957.0
2025-04-01,financial_and_insurance_services,72375.0
2025-04-01,health_care_and_social_assistance,282002.0
2025-04-01,information_media_and_telecommunications,30635.0
2025-04-01,manufacturing,231914.0
2025-04-01,mining,6158.0
2025-04-01,other_services,82819.0
2025-04-01,professional_scientific_and_technical_services,184802.0
2025-04-01,public_administration_and_safety,162235.0
2025-04-01,rental_hiring_and_real_estate_services,37711.0
2025-04-01,retail_trade,210928.0
2025-04-01,transport_postal_and_warehousing,99612.0
2025-04-01,wholesale_trade,116395.0
2025-05-01,accommodation_and_food_services,153171.0
2025-05-01,administrative_and_support_services,102907.0
2025-05-01,agriculture_forestry_and_fishing,96936.0
2025-05-01,arts_and_recreation_services,45524.0
2025-05-01,construction,192648.0
2025-05-01,education_and_training,212836.0
2025-05-01,electricity_gas_water_and_waste_services,23931.0
2025-05-01,financial_and_insurance_services,72193.0
2025-05-01,health_care_and_social_assistance,282125.0
2025-05-01,information_media_and_telecommunications,30396.0
2025-05-01,manufacturing,229209.0
2025-05-01,mining,6174.0
2025-05-01,other_services,82603.0
2025-05-01,professional_scientific_and_technical_services,184415.0
2025-05-01,public_administration_and_safety,161587.0
2025-05-01,rental_hiring_and_real_estate_services,37549.0
2025-05-01,retail_trade,210064.0
2025-05-01,transport_postal_and_warehousing,99319.0
2025-05-01,wholesale_trade,115604.0
2025-06-01,accommodation_and_food_services,151349.0
2025-06-01,administrative_and_support_services,98029.0
2025-06-01,agriculture_forestry_and_fishing,95323.0
2025-06-01,arts_and_recreation_services,46486.0
2025-06-01,construction,191780.0
2025-06-01,education_and_training,215025.0
2025-06-01,electricity_gas_water_and_waste_services,23912.0
2025-06-01,financial_and_insurance_services,72294.0
2025-06-01,health_care_and_social_assistance,282620.0
2025-06-01,information_media_and_telecommunications,30204.0
2025-06-01,manufacturing,228466.0
2025-06-01,mining,6214.0
2025-06-01,other_services,82467.0
2025-06-01,professional_scientific_and_technical_services,184897.0
2025-06-01,public_administration_and_safety,161360.0
2025-06-01,rental_hiring_and_real_estate_services,37449.0
2025-06-01,retail_trade,210719.0
2025-06-01,transport_postal_and_warehousing,98381.0
2025-06-01,wholesale_trade,115216.0
2025-07-01,accommodation_and_food_services,150769.0
2025-07-01,administrative_and_support_services,94021.0
2025-07-01,agriculture_forestry_and_fishing,96251.0
2025-07-01,arts_and_recreation_services,47437.0
2025-07-01,construction,190728.0
2025-07-01,education_and_training,211881.0
2025-07-01,electricity_gas_water_and_waste_services,23909.0
2025-07-01,financial_and_insurance_services,72647.0
2025-07-01,health_care_and_social_assistance,281744.0
2025-07-01,information_media_and_telecommunications,30047.0
2025-07-01,manufacturing,227006.0
2025-07-01,mining,6230.0
2025-07-01,other_services,82552.0
2025-07-01,professional_scientific_and_technical_services,183196.0
2025-07-01,public_administration_and_safety,161956.0
2025-07-01,rental_hiring_and_real_estate_services,37067.0
2025-07-01,retail_trade,210431.0
2025-07-01,transport_postal_and_warehousing,97880.0
2025-07-01,wholesale_trade,115095.0
2025-08-01,accommodation_and_food_services,151001.0
2025-08-01,administrative_and_support_services,94278.0
2025-08-01,agriculture_forestry_and_fishing,97743.0
2025-08-01,arts_and_recreation_services,47402.0
2025-08-01,construction,189713.0
2025-08-01,education_and_training,215707.0
2025-08-01,electricity_gas_water_and_waste_services,23941.0
2025-08-01,financial_and_insurance_services,72493.0
2025-08-01,health_care_and_social_assistance,282842.0
2025-08-01,information_media_and_telecommunications,30056.0
2025-08-01,manufacturing,223354.0
2025-08-01,mining,6202.0
2025-08-01,other_services,82485.0
2025-08-01,professional_scientific_and_technical_services,182375.0
2025-08-01,public_administration_and_safety,161909.0
2025-08-01,rental_hiring_and_real_estate_services,36864.0
2025-08-01,retail_trade,209944.0
2025-08-01,transport_postal_and_warehousing,98375.0
2025-08-01,wholesale_trade,114597.0
2025-09-01,accommodation_and_food_services,153152.0
2025-09-01,administrative_and_support_services,94193.0
2025-09-01,agriculture_forestry_and_fishing,96444.0
2025-09-01,arts_and_recreation_services,47834.0
2025-09-01,construction,189826.0
2025-09-01,education_and_training,217144.0
2025-09-01,electricity_gas_water_and_waste_services,23886.0
2025-09-01,financial_and_insurance_services,72302.0
2025-09-01,health_care_and_social_assistance,284102.0
2025-09-01,information_media_and_telecommunications,30183.0
2025-09-01,manufacturing,222462.0
2025-09-01,mining,6180.0
2025-09-01,other_services,82771.0
2025-09-01,professional_scientific_and_technical_services,181927.0
2025-09-01,public_administration_and_safety,163269.0
2025-09-01,rental_hiring_and_real_estate_services,36780.0
2025-09-01,retail_trade,209977.0
2025-09-01,transport_postal_and_warehousing,98817.0
2025-09-01,wholesale_trade,114845.0
2025-10-01,accommodation_and_food_services,154263.0
2025-10-01,administrative_and_support_services,94333.0
2025-10-01,agriculture_forestry_and_fishing,101342.0
2025-10-01,arts_and_recreation_services,47488.0
2025-10-01,construction,190264.0
2025-10-01,education_and_training,214996.0
2025-10-01,electricity_gas_water_and_waste_services,23945.0
2025-10-01,financial_and_insurance_services,72193.0
2025-10-01,health_care_and_social_assistance,284184.0
2025-10-01,information_media_and_telecommunications,29474.0
2025-10-01,manufacturing,223056.0
2025-10-01,mining,6191.0
2025-10-01,other_services,82796.0
2025-10-01,professional_scientific_and_technical_services,182055.0
2025-10-01,public_administration_and_safety,164215.0
2025-10-01,rental_hiring_and_real_estate_services,36737.0
2025-10-01,retail_trade,211295.0
2025-10-01,transport_postal_and_warehousing,99167.0
2025-10-01,wholesale_trade,114951.0
2025-11-01,accommodation_and_food_services,158025.0
2025-11-01,administrative_and_support_services,97264.0
2025-11-01,agriculture_forestry_and_fishing,109622.0
2025-11-01,arts_and_recreation_services,47868.0
2025-11-01,construction,192158.0
2025-11-01,education_and_training,220693.0
2025-11-01,electricity_gas_water_and_waste_services,24245.0
2025-11-01,financial_and_insurance_services,72311.0
2025-11-01,health_care_and_social_assistance,286178.0
2025-11-01,information_media_and_telecommunications,29313.0
2025-11-01,manufacturing,227470.0
2025-11-01,mining,6228.0
2025-11-01,other_services,83397.0
2025-11-01,professional_scientific_and_technical_services,183667.0
2025-11-01,public_administration_and_safety,166020.0
2025-11-01,rental_hiring_and_real_estate_services,37255.0
2025-11-01,retail_trade,216390.0
2025-11-01,transport_postal_and_warehousing,100519.0
2025-11-01,wholesale_trade,116195.0
2025-12-01,accommodation_and_food_services,158765.0
2025-12-01,administrative_and_support_services,96956.0
2025-12-01,agriculture_forestry_and_fishing,112125.0
2025-12-01,arts_and_recreation_services,47899.0
2025-12-01,construction,191575.0
2025-12-01,education_and_training,212320.0
2025-12-01,electricity_gas_water_and_waste_services,24316.0
2025-12-01,financial_and_insurance_services,72432.0
2025-12-01,health_care_and_social_assistance,283819.0
2025-12-01,information_media_and_telecommunications,29291.0
2025-12-01,manufacturing,229463.0
2025-12-01,mining,6246.0
2025-12-01,other_services,83586.0
2025-12-01,professional_scientific_and_technical_services,184005.0
2025-12-01,public_administration_and_safety,165947.0
2025-12-01,rental_hiring_and_real_estate_services,37602.0
2025-12-01,retail_trade,220096.0
2025-12-01,transport_postal_and_warehousing,100460.0
2025-12-01,wholesale_trade,116361.0
2026-01-01,accommodation_and_food_services,155174.0
2026-01-01,administrative_and_support_services,92989.0
2026-01-01,agriculture_forestry_and_fishing,107649.0
2026-01-01,arts_and_recreation_services,46540.0
2026-01-01,construction,187701.0
2026-01-01,education_and_training,198793.0
2026-01-01,electricity_gas_water_and_waste_services,24084.0
2026-01-01,financial_and_insurance_services,72055.0
2026-01-01,health_care_and_social_assistance,282208.0
2026-01-01,information_media_and_telecommunications,29204.0
2026-01-01,manufacturing,226141.0
2026-01-01,mining,6190.0
2026-01-01,other_services,81559.0
2026-01-01,professional_scientific_and_technical_services,181490.0
2026-01-01,public_administration_and_safety,164950.0
2026-01-01,rental_hiring_and_real_estate_services,36989.0
2026-01-01,retail_trade,214111.0
2026-01-01,transport_postal_and_warehousing,99155.0
2026-01-01,wholesale_trade,114876.0
2026-02-01,accommodation_and_food_services,157219.0
2026-02-01,administrative_and_support_services,96837.0
2026-02-01,agriculture_forestry_and_fishing,106455.0
2026-02-01,arts_and_recreation_services,47518.0
2026-02-01,construction,191350.0
2026-02-01,education_and_training,206184.0
2026-02-01,electricity_gas_water_and_waste_services,24135.0
2026-02-01,financial_and_insurance_services,72226.0
2026-02-01,health_care_and_social_assistance,285445.0
2026-02-01,information_media_and_telecommunications,29753.0
2026-02-01,manufacturing,227758.0
2026-02-01,mining,6246.0
2026-02-01,other_services,82755.0
2026-02-01,professional_scientific_and_technical_services,183894.0
2026-02-01,public_administration_and_safety,166592.0
2026-02-01,rental_hiring_and_real_estate_services,37471.0
2026-02-01,retail_trade,210692.0
2026-02-01,transport_postal_and_warehousing,100192.0
2026-02-01,wholesale_trade,115509.0
2026-03-01,accommodation_and_food_services,157635.0
2026-03-01,administrative_and_support_services,102298.0
2026-03-01,agriculture_forestry_and_fishing,105901.0
2026-03-01,arts_and_recreation_services,47318.0
2026-03-01,construction,192263.0
2026-03-01,education_and_training,214342.0
2026-03-01,electricity_gas_water_and_waste_services,24162.0
2026-03-01,financial_and_insurance_services,72632.0
2026-03-01,health_care_and_social_assistance,286895.0
2026-03-01,information_media_and_telecommunications,29652.0
2026-03-01,manufacturing,228677.0
2026-03-01,mining,6355.0
2026-03-01,other_services,83018.0
2026-03-01,professional_scientific_and_technical_services,183481.0
2026-03-01,public_administration_and_safety,167476.0
2026-03-01,rental_hiring_and_real_estate_services,37438.0
2026-03-01,retail_trade,210617.0
2026-03-01,transport_postal_and_warehousing,102242.0
2026-03-01,wholesale_trade,116529.0
