date,totals,annual_change,skilledindex,unskilledindex,auckland,wellington,north_island_other,canterbury,south_island_other,business_services,construction,education,health_care,hospitality,it,manufacturing,primary,sales,other,managers,professionals,technicians_and_trades_workers,community_and_personal_service_workers,clerical_and_administrative_workers,sales_workers,machinery_operators_and_drivers,labourers,highly_skilled,skilled,semi_skilled,low_skilled,unskilled,region,filled_jobs
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,bay_of_plenty,143661.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,canterbury,309600.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,gisborne,23236.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,hawke's_bay,79199.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,manawatu_whanganui,113742.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,marlborough,26504.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,nelson,20903.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,northland,73998.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,otago,114727.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,southland,48946.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,taranaki,54988.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,tasman,25009.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,waikato,225198.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,wellington,259432.0
2022-10-01,190.0,7.7,180.5,202.0,129.0,127.7,391.8,277.1,500.2,87.7,311.3,305.8,360.3,392.2,68.7,403.2,434.0,155.0,446.9,168.5,152.2,299.4,406.8,105.1,150.4,496.2,566.9,151.2,200.9,361.9,179.8,278.6,west_coast,14901.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,auckland,796263.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,bay_of_plenty,145106.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,canterbury,312792.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,gisborne,23310.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,hawke's_bay,81561.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,manawatu_whanganui,114448.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,marlborough,27409.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,nelson,21171.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,northland,75103.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,otago,115812.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,southland,49618.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,taranaki,56085.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,tasman,25667.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,waikato,227960.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,wellington,261857.0
2022-11-01,178.7,-3.2,166.7,195.6,119.9,120.3,372.8,259.7,474.9,82.1,285.9,364.8,361.2,352.4,69.6,371.3,434.8,138.5,370.1,146.2,148.5,258.8,372.3,98.7,139.9,533.4,576.9,138.5,198.8,307.6,175.6,264.4,west_coast,15072.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,auckland,794720.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,bay_of_plenty,145222.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,canterbury,313059.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,gisborne,23412.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,hawke's_bay,83414.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,manawatu_whanganui,114508.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,marlborough,27628.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,nelson,21229.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,northland,75212.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,otago,116699.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,southland,50167.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,taranaki,56067.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,tasman,26097.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,waikato,227792.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,wellington,261348.0
2022-12-01,116.7,-17.3,109.5,126.5,72.0,75.3,263.0,178.5,333.5,52.2,193.6,202.2,292.9,237.6,40.5,230.4,266.7,83.9,238.7,95.6,96.3,174.5,267.1,62.4,85.5,333.2,381.0,93.4,122.1,206.1,114.0,169.7,west_coast,15126.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,auckland,780131.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,bay_of_plenty,142356.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,canterbury,307422.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,gisborne,22768.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,hawke's_bay,81766.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,manawatu_whanganui,113014.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,marlborough,27236.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,nelson,20955.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,northland,73744.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,otago,115813.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,southland,49752.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,taranaki,55479.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,tasman,25728.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,waikato,224279.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,wellington,256972.0
2023-01-01,173.0,-14.1,157.8,197.2,111.7,120.3,360.9,268.1,468.3,83.2,280.3,222.0,368.4,367.7,59.0,356.9,453.6,139.4,391.6,138.6,132.1,262.0,403.9,99.9,141.4,514.3,577.9,133.5,169.3,324.3,178.5,261.8,west_coast,14954.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,auckland,792283.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,bay_of_plenty,143788.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,canterbury,311285.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,gisborne,22956.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,hawke's_bay,82548.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,manawatu_whanganui,113987.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,marlborough,27521.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,nelson,21223.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,northland,74123.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,otago,117002.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,southland,50372.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,taranaki,56002.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,tasman,26116.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,waikato,226954.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,wellington,260650.0
2023-02-01,161.1,-15.0,148.9,179.8,106.5,115.5,321.3,252.5,423.2,80.8,269.6,238.1,333.4,311.2,56.6,329.1,364.9,125.2,357.0,133.5,124.9,242.4,358.6,93.9,126.9,479.1,528.8,125.7,159.8,307.1,164.1,234.0,west_coast,15110.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,auckland,798965.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,bay_of_plenty,145281.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,canterbury,312560.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,gisborne,23294.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,hawke's_bay,83639.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,manawatu_whanganui,113989.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,marlborough,28278.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,nelson,21257.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,northland,74740.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,otago,117620.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,southland,50102.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,taranaki,56034.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,tasman,26824.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,waikato,227625.0
2023-03-01,184.7,-12.4,171.6,202.8,124.6,131.4,374.9,278.7,462.9,95.3,299.9,280.0,388.1,340.1,63.2,366.7,461.7,149.3,411.0,153.0,146.6,264.0,401.4,109.3,149.5,536.1,592.1,146.3,183.9,343.8,184.7,265.2,wellington,261639.0
